,income,loan_amount,term_length,install_to_inc,occup,marital,schufa,num_applic,OBS_DATE,target_var
6371,9814.585417219136,27100,47.0,0.058748864080315245,Worker,Divorced,13002.788894805493,2,15APR2017 - 00:00:00,0
6372,28252.568786476517,15100,54.0,0.009897493985165633,Worker,Single,6132.316267646243,1,22SEP2011 - 00:00:00,1
6373,34594.37545362836,21500,61.0,0.010188332981061974,Worker,Single,11688.080186654275,1,04JUN2012 - 00:00:00,0
6374,17195.21855849611,15100,104.0,0.00844376052554264,Employee,,Not avail.,1,08OCT2016 - 00:00:00,0
6375,41167.02463980842,Not avail.,62.0,0.004662359875417534,,Not avail.,7065.313941292736,1,07DEC2018 - 00:00:00,0
6376,33889.05221290954,25900,24.0,0.0318441088256689,Student,Single,9129.758960988273,1,,0
6377,9224.896430215464,11500,51.0,0.024443656119526175,1,Single,10790.508474702347,1,29NOV2013 - 00:00:00,0
6378,35267.76802543928,27300,68.0,0.011383498608295997,Worker,Living together,9081.281088112411,1,28JUN2012 - 00:00:00,0
6379,20118.06167766272,6200,44.0,0.007004108704246773,Worker,Separated,6483.329923027982,1,20MAY2017 - 00:00:00,1
6380,22312.37891793522,14700,44.0,0.0149733432871364,Worker,Married,8169.35909189698,2,19DEC2016 - 00:00:00,0
6381,,38800,37.0,0.024933836349990388,Worker,Single,8952.144859702697,2,31JUL2017 - 00:00:00,0
6382,31196.94467423062,28800,97.0,,Employee,Divorced,9948.53592152482,2,22SEP2009 - 00:00:00,0
6383,38691.486939984534,33400,98.0,0.008808561094053122,Employee,Separated,8674.57455595488,1,08SEP2018 - 00:00:00,Not avail.
6384,31355.041447380303,25100,16.0,0.050031826704252956,Student,Divorced,6415.303702970697,1,29NOV2010 - 00:00:00,0
6385,21766.672803343736,20800,86.0,,Student,Living together,Not avail.,1,15AUG2017 - 00:00:00,0
6386,9617.102022688767,28300,42.0,0.07006367637775553,Worker,Separated,7555.194654402638,1,07OCT2010 - 00:00:00,1
6387,34706.167439235345,28800,20.0,0.04149118460058137,Student,Living together,7213.0200061183195,2,04MAR2015 - 00:00:00,1
6388,38345.28576472242,7700,37.0,0.005427214948533963,Worker,Separated,9998.399555150805,1,11AUG2017 - 00:00:00,0
6389,54436.321077475455,24200,127.0,0.0035004419352873584,Employee,Married,8050.103827169798,2,20JUL2018 - 00:00:00,0
6390,Not avail.,12200,26.0,0.018513686311252806,Student,Separated,10568.135579147232,2,06MAR2013 - 00:00:00,0
6391,22493.280084611284,20000,57.0,0.015599200812980043,Worker,Married,12825.092344415847,2,12JUN2008 - 00:00:00,0
6392,24083.542364324978,21300,,0.009718916367247395,Student,Married,8420.824430805205,2,20JAN2010 - 00:00:00,Not avail.
6393,18474.529986858302,20300,13.0,,Student,Single,7329.560284856134,1,23FEB2013 - 00:00:00,0
6394,22701.439793432204,Not avail.,50.0,0.029513546545793936,Student,Single,11216.369823522224,Not avail.,18MAY2009 - 00:00:00,0
6395,14392.164074894026,19200,21.0,0.0635266322373723,Student,Single,14424.323026009883,1,27JUN2009 - 00:00:00,0
6396,24486.95319138107,14700,73.0,0.008223557313964926,Worker,,11283.06802465492,1,02DEC2013 - 00:00:00,0
6397,26106.78375011272,18200,32.0,0.02178552538083303,Worker,,8507.604535087166,1,10NOV2016 - 00:00:00,0
6398,10766.259357819861,20900,27.0,0.0718981447824625,Student,Single,6304.262266576166,1,30JAN2017 - 00:00:00,1
6399,9203.76852482956,16700,64.0,0.028351158473407193,Worker,Single,10959.172143754691,1,30JUL2011 - 00:00:00,0
6400,17940.61370887866,26800,18.0,0.08298985269116241,Student,Separated,7903.784810166251,1,27APR2017 - 00:00:00,0
6401,11839.070893921062,13500,55.0,Not avail.,Worker,Separated,6542.601388896484,1,31JUL2010 - 00:00:00,1
6402,29422.904688159655,27100,54.0,0.017056502652296145,Worker,Single,7901.299565273455,2,22JUN2010 - 00:00:00,1
6403,43888.10751148341,29600,35.0,0.01926978249160101,Worker,Married,6884.825433859854,2,11JAN2018 - 00:00:00,1
6404,21756.039713653692,Not avail.,49.0,0.016697216538654795,Worker,Single,8552.14611176577,2,03SEP2011 - 00:00:00,0
6405,29139.041687009252,39300,60.0,0.022478433128842793,Worker,Divorced,6333.711231636393,1,04MAY2008 - 00:00:00,0
6406,10684.718194073183,21700,30.0,0.0676979327105292,Worker,Single,7310.731737786195,1,15SEP2009 - 00:00:00,1
6407,Not avail.,28800,81.0,0.015867015909266646,Student,,,1,,0
6408,21449.48654759013,18300,63.0,0.013542337707325014,Worker,Single,9227.52590298553,1,13APR2012 - 00:00:00,Not avail.
6409,42555.19120455319,15400,110.0,0.0032898453992851687,Employee,Single,8005.785490297197,1,Not avail.,0
6410,31025.232983558395,,55.0,0.007852845577839078,Student,Single,6233.3134125164015,Not avail.,24JUN2012 - 00:00:00,0
6411,18796.935613196536,11400,41.0,0.014792239874067482,Worker,Single,,1,08DEC2018 - 00:00:00,1
6412,18245.642694424103,22400,64.0,0.019182662176485597,Not avail.,Single,7105.260996483191,Not avail.,23MAR2008 - 00:00:00,0
6413,15968.759808942868,Not avail.,46.0,0.024368231436776123,Worker,Divorced,8093.950794115029,1,24APR2014 - 00:00:00,1
6414,28683.46483050873,Not avail.,74.0,0.010835887946152924,Worker,Single,10904.981655917025,2,21APR2014 - 00:00:00,0
6415,20275.49932498794,8500,82.0,0.005112502282871769,Employee,Divorced,6786.836895290513,2,13SEP2017 - 00:00:00,1
6416,36493.464426952516,21100,58.0,,Worker,Married,8774.74003763283,2,23JAN2014 - 00:00:00,0
6417,34312.87598049929,28100,93.0,0.008805747959049743,Employee,Single,,2,10SEP2017 - 00:00:00,0
6418,24436.08262364558,25600,95.0,0.011027695738341057,Employee,Separated,10341.131682990195,2,21APR2010 - 00:00:00,0
6419,30018.83737066715,12000,62.0,0.006447564397877036,Worker,Single,7376.832056154857,1,04FEB2015 - 00:00:00,0
6420,35961.9325780536,20400,95.0,0.005971226425031175,Employee,Single,8325.488201241467,1,17SEP2018 - 00:00:00,0
6421,21162.964829628934,13800,77.0,,Worker,Single,6547.642140009319,1,13JUN2011 - 00:00:00,1
6422,18933.97116860639,15100,58.0,0.013750143869336486,Student,Divorced,7523.855913076119,1,24JUL2010 - 00:00:00,0
6423,36430.568028664486,11400,81.0,0.0038632595744870733,Employee,Married,8375.50613759457,2,28SEP2017 - 00:00:00,0
6424,19489.13213835108,9700,81.0,0.0061446084704870315,Employee,Living together,7783.253540763777,1,Not avail.,0
6425,41239.79778274814,21200,76.0,0.006764033371127363,,Not avail.,9564.795433007977,1,21APR2017 - 00:00:00,0
6426,15722.359629082239,25000,,0.08368905843181106,Student,Single,11148.310769962398,1,18AUG2015 - 00:00:00,0
6427,33855.52529526254,21800,47.0,0.013700268514189826,Worker,Single,8694.37392355045,2,19MAY2017 - 00:00:00,0
6428,38682.85064511422,35300,48.0,0.01901143929162709,Worker,Single,8788.70745128444,2,18JAN2012 - 00:00:00,0
6429,18286.497203500046,12800,32.0,0.021874063444115462,Worker,Single,8730.96400116075,2,14OCT2014 - 00:00:00,1
6430,11842.565166388256,,13.0,0.1474472651507805,Student,Divorced,,1,08MAY2014 - 00:00:00,0
6431,49515.09726968881,33400,23.0,0.029327901854540872,Student,Living together,8914.287431364564,2,05JAN2008 - 00:00:00,0
6432,21759.944131623964,6600,77.0,0.003939085743778,Worker,Not avail.,7825.150650210802,1,09JUN2014 - 00:00:00,1
6433,32764.337214253024,13400,117.0,0.0034955663464509863,Employee,Married,8508.783451783267,2,02MAR2018 - 00:00:00,0
6434,10289.216009387308,20700,77.0,0.026127468660965252,Worker,Separated,12319.800016028466,1,19OCT2011 - 00:00:00,0
6435,35309.86633403789,24200,94.0,0.007291072871110405,Employee,Married,8328.287093734087,1,05DEC2011 - 00:00:00,0
6436,30524.6297999015,13800,81.0,0.005581406604673061,Employee,Living together,9439.384191263125,1,10AUG2013 - 00:00:00,0
6437,29259.94229819946,11400,68.0,0.005729575852029132,Worker,Single,10265.50924608794,2,22JUN2011 - 00:00:00,0
6438,43458.04016805274,35600,46.0,0.01780828220705605,Worker,Divorced,7664.634394326522,1,03JAN2013 - 00:00:00,0
6439,37824.61086431767,33000,,0.013631997480413511,Worker,Living together,9013.197826443624,1,10AUG2010 - 00:00:00,0
6440,Not avail.,24500,55.0,0.03265229376426332,Worker,Separated,9726.923832828288,1,07AUG2014 - 00:00:00,0
6441,6117.15940830125,23600,56.0,0.0688928542317656,Worker,Single,7704.961209275954,2,06MAR2012 - 00:00:00,0
6442,16535.021679233432,16700,52.0,0.019422644395875682,Worker,Divorced,9332.762702397233,1,02JAN2015 - 00:00:00,0
6443,23642.3785824696,Not avail.,14.0,0.10090838692022512,Student,Single,11847.053230378306,1,09AUG2016 - 00:00:00,0
6444,21301.742376543494,27500,38.0,Not avail.,Worker,Single,7347.969541783631,1,17APR2010 - 00:00:00,0
6445,7818.72476282949,16900,24.0,0.09006157500444335,Student,Separated,Not avail.,2,16NOV2012 - 00:00:00,0
6446,38744.36531878974,30200,110.0,0.00708607438233887,Employee,Single,8422.114739296168,1,25NOV2011 - 00:00:00,0
6447,15701.376051104433,15000,77.0,0.0124068867703791,Worker,Single,8065.357477288898,2,23JUL2008 - 00:00:00,0
6448,5130.046688701976,17200,60.0,0.05587993327585099,Worker,Separated,13675.866333422953,1,25JAN2014 - 00:00:00,0
6449,8549.496464087857,23100,49.0,0.055141092040777634,Student,Divorced,8189.956737106071,1,27JUN2014 - 00:00:00,1
6450,23198.719443489925,13200,22.0,Not avail.,Student,Single,8981.473916773277,1,29NOV2015 - 00:00:00,0
6451,29362.111904833553,21200,15.0,0.0481345939254687,Student,Separated,7149.384162719622,1,14DEC2014 - 00:00:00,0
6452,11738.097814462464,16100,70.0,0.019594316186104525,Worker,Separated,Not avail.,1,15APR2010 - 00:00:00,1
6453,21568.485054440756,19500,35.0,0.025831339370223708,Worker,Single,7973.3474504026235,1,02JUL2010 - 00:00:00,1
6454,23797.7977244737,26000,21.0,0.0520256223886624,Student,Single,11100.073870395416,1,02MAY2011 - 00:00:00,0
6455,25611.24385897063,17300,99.0,0.0068230764468031665,Employee,Single,9499.141768888094,1,,0
6456,15311.217598286752,16000,40.0,0.026124636883532892,Worker,Single,6340.4595875545365,2,Not avail.,1
6457,10969.252880609172,22500,23.0,0.089182087441391,Student,Divorced,Not avail.,1,08MAY2018 - 00:00:00,0
6458,13851.382165354727,23100,45.0,0.03706008015700339,Worker,Married,8771.205527612841,2,07AUG2014 - 00:00:00,0
6459,26244.268373663836,,16.0,0.043580944369085745,1,Single,11482.548219021994,1,04MAY2013 - 00:00:00,0
6460,40436.47204822105,18900,,0.005770368222407735,Employee,Divorced,7530.280967801114,1,28MAY2015 - 00:00:00,0
6461,23684.08632692605,23800,29.0,0.03465152270786081,Student,Married,12560.525248683954,1,05JAN2009 - 00:00:00,0
6462,23127.438474627594,15200,87.0,0.007554344761086829,Employee,Single,6068.803353270299,1,29SEP2015 - 00:00:00,0
6463,30060.451097282676,22700,48.0,0.015732187954738183,Worker,Single,11355.640335014294,1,01OCT2015 - 00:00:00,0
6464,12277.908033101576,10800,52.0,0.01691593609696078,Worker,Divorced,9340.894484306604,1,21APR2016 - 00:00:00,0
6465,28379.25261384569,17600,93.0,0.006668509365029116,Employee,,6728.442121508453,2,30DEC2012 - 00:00:00,0
6466,31217.045096451562,33700,36.0,0.029987178742216018,2,Single,8933.795829209315,,18OCT2014 - 00:00:00,0
6467,29880.303707077896,18900,117.0,0.005406185396308309,Employee,Divorced,7745.3688741562455,1,26MAR2018 - 00:00:00,0
6468,30337.583584964632,32300,,0.013827090687882435,Worker,Separated,8977.686441348087,,15DEC2015 - 00:00:00,0
6469,32020.026869117526,21300,84.0,0.00791915102407336,Employee,Single,11221.39944348625,1,03JUN2013 - 00:00:00,0
6470,21811.319940523786,6000,91.0,0.0030229287413076457,Employee,Divorced,6660.279243523824,1,15SEP2013 - 00:00:00,1
6471,15109.894468065622,17800,26.0,0.045309077840503906,Student,Single,Not avail.,2,05APR2017 - 00:00:00,0
6472,31977.697800472128,18600,Not avail.,0.010204480369717748,Worker,Married,6536.826916798548,2,15APR2015 - 00:00:00,0
6473,22526.74922462055,,47.0,0.023234788566256846,Worker,Separated,12455.517075479267,1,17APR2009 - 00:00:00,0
6474,47587.704703329364,32600,118.0,0.005805516113101149,Employee,Single,7562.143586083074,1,13JUN2010 - 00:00:00,0
6475,27482.164202581454,18900,85.0,0.008090808989329323,Employee,Single,10630.253955812108,,29JUL2008 - 00:00:00,0
6476,27978.16284046281,20400,98.0,0.007440204937440383,Employee,Divorced,7549.314697073696,1,02AUG2008 - 00:00:00,0
6477,31308.153115264085,13000,110.0,0.003774793669454728,Employee,Married,9291.018919450331,1,05APR2009 - 00:00:00,0
6478,59298.89653002374,19500,127.0,,Employee,Single,10596.733198322465,1,25APR2011 - 00:00:00,0
6479,24257.83679334451,35300,72.0,0.020211108762686232,Student,Separated,7691.888722323946,1,13AUG2012 - 00:00:00,0
6480,54230.04534920237,39300,71.0,0.010206908793756055,Worker,Divorced,7743.923852925768,Not avail.,11NOV2015 - 00:00:00,Not avail.
6481,22217.61206593687,7900,102.0,0.0034860173164559622,Employee,Not avail.,8107.228476348387,1,16AUG2009 - 00:00:00,0
6482,38357.22565323375,18000,109.0,0.0043052544042631235,Employee,Separated,6757.425840034787,1,07SEP2016 - 00:00:00,0
6483,25973.362809412214,22500,16.0,0.05414200734494048,Student,Married,9576.759293862484,2,12MAR2014 - 00:00:00,0
6484,42634.27899969906,19800,120.0,0.0038701252576867707,Employee,Divorced,6681.6322090704525,1,09FEB2016 - 00:00:00,0
6485,59590.639489024725,,74.0,0.005147733929139233,Worker,Married,14019.455509407135,2,27OCT2014 - 00:00:00,0
6486,12913.837436180344,21300,69.0,0.023904254153691677,Worker,Single,6613.067549092411,2,09JAN2010 - 00:00:00,1
6487,23693.434427743807,24500,17.0,0.060825984303089935,Student,Divorced,Not avail.,2,23AUG2009 - 00:00:00,0
6488,44343.210152411324,Not avail.,80.0,0.00614524746998232,Employee,Living together,11850.224410960665,1,19AUG2010 - 00:00:00,0
6489,45093.370483530016,,82.0,0.00448933007711595,Not avail.,Living together,8057.459120213314,1,11MAR2009 - 00:00:00,0
6490,12088.48520840625,23500,,0.035345431615832625,Worker,Divorced,6367.998699286472,1,Not avail.,1
6491,34564.18043899705,14600,51.0,0.008282404100660586,Student,Separated,6215.972894661644,1,11APR2018 - 00:00:00,0
6492,38995.11416606537,33000,82.0,0.010320242240512725,Employee,Single,8907.277109361152,1,01OCT2013 - 00:00:00,0
6493,22350.002977356784,20300,58.0,0.015659953171128956,Worker,Single,13263.606309450242,2,12OCT2016 - 00:00:00,0
6494,9198.695614927059,28000,83.0,0.036673612402494574,Employee,Separated,7728.917410628606,1,17APR2016 - 00:00:00,0
6495,33710.34231483701,25600,54.0,0.014063164047593155,Worker,Single,7888.382188682497,1,06DEC2008 - 00:00:00,1
6496,16128.868197974545,23100,30.0,0.047740485603118527,1,Divorced,Not avail.,1,09APR2018 - 00:00:00,Not avail.
6497,42085.94930824354,24500,82.0,0.007099293058986666,Employee,Living together,10408.33383851563,1,20DEC2010 - 00:00:00,0
6498,15109.304233259365,22200,,0.0333930303312593,Worker,Divorced,6467.610925895036,1,10NOV2012 - 00:00:00,1
6499,31242.23221038315,9100,56.0,,Worker,Living together,10464.301617856667,1,18JUL2014 - 00:00:00,0
6500,45316.98459205743,22600,92.0,0.005420752861744869,Employee,Single,8232.384861785413,1,07MAR2012 - 00:00:00,0
6501,14424.38585711549,10600,51.0,0.014409149846221965,Worker,Single,Not avail.,2,10JUL2017 - 00:00:00,1
6502,,31700,68.0,0.014093617756440786,Worker,Single,10291.93146751666,1,29NOV2014 - 00:00:00,0
6503,30825.36961999761,22600,60.0,0.012219372267390703,Worker,Single,6462.2833213021095,Not avail.,04AUG2016 - 00:00:00,1
6504,37972.39467116307,Not avail.,93.0,0.006088180576993981,Not avail.,Living together,,2,03NOV2014 - 00:00:00,0
6505,13236.031899401502,22000,58.0,0.028657406366989612,Worker,Divorced,8658.155422503343,2,14NOV2012 - 00:00:00,0
6506,46423.66534108344,42200,19.0,0.04784311224157882,Student,Single,6664.4858580058635,1,02APR2011 - 00:00:00,0
6507,50705.93338663116,20600,79.0,0.0051425834464500055,2,Single,8620.427755229617,2,01DEC2014 - 00:00:00,0
6508,38740.344170601566,20300,72.0,0.0072777991646857994,Worker,Single,6755.965217008271,2,06FEB2017 - 00:00:00,0
6509,13593.068877264948,11300,39.0,0.021315538997098704,Worker,,7566.177938757635,,24AUG2018 - 00:00:00,1
6510,40332.26648293241,17900,119.0,0.003729524303596498,Employee,Separated,10357.044913340207,1,,0
6511,8195.64430804886,11100,50.0,0.027087559154071145,,Divorced,Not avail.,1,13JAN2012 - 00:00:00,0
6512,31534.949137115203,22800,71.0,0.010183202109098335,Not avail.,,8749.114592753898,1,16MAR2012 - 00:00:00,0
6513,14819.88359724143,14900,30.0,0.033513533585318854,Student,Separated,6337.579731614856,1,08JAN2011 - 00:00:00,1
6514,6018.513567148333,26000,73.0,0.05917813087698997,Worker,Single,10358.32078141691,1,08JUN2011 - 00:00:00,0
6515,15143.779068390544,15900,61.0,0.01721206685119846,Worker,Single,6628.835181368323,1,11APR2011 - 00:00:00,
6516,19230.562827136084,16500,20.0,0.04290046045016683,Student,Living together,8078.7050402364075,2,03OCT2016 - 00:00:00,0
6517,,27000,97.0,0.007421362001741767,Employee,Separated,6830.495828215759,2,08OCT2009 - 00:00:00,0
6518,13074.286227474782,22700,18.0,0.09645735829623847,Student,Divorced,7622.855875475796,1,22FEB2017 - 00:00:00,1
6519,11021.13382113507,20000,46.0,0.039449898327327794,Worker,Divorced,7668.8626423940095,2,18MAR2008 - 00:00:00,0
6520,32070.231017765018,17300,23.0,0.02345395992398116,Student,Married,10329.038828820336,2,19JUL2012 - 00:00:00,0
6521,58406.25558934063,26100,129.0,0.0034641080711956145,Employee,Married,8839.090693527292,,05JUL2010 - 00:00:00,0
6522,33116.089699460674,14200,64.0,0.006699915419168992,Worker,Single,8346.384108919756,1,31DEC2014 - 00:00:00,0
6523,18594.644721363933,14500,42.0,0.01856653355906505,Worker,Separated,9041.465665069143,2,07APR2008 - 00:00:00,0
6524,29313.5923026137,27600,52.0,0.018106591143450732,Worker,Married,8542.052829153958,2,03JUL2009 - 00:00:00,0
6525,31593.079488035408,22900,53.0,0.013676269572320236,,Living together,8781.79641496224,1,05SEP2015 - 00:00:00,0
6526,15862.694443308243,11900,85.0,0.00882573893737578,Employee,Single,10523.715188607115,1,09AUG2016 - 00:00:00,0
6527,33086.481791305705,10600,84.0,0.003813958733552501,Employee,Living together,7267.237696601357,1,08SEP2018 - 00:00:00,0
6528,6479.606694021044,11100,66.0,0.025955559669540645,Worker,Separated,6023.407691816761,Not avail.,06SEP2011 - 00:00:00,1
6529,31886.876798220936,22600,98.0,0.007232199200858258,Employee,Single,6623.20809978933,1,16FEB2012 - 00:00:00,0
6530,20221.63663477411,25400,54.0,0.023260746835965723,Worker,Single,9538.713662109869,1,17JUN2018 - 00:00:00,0
6531,45122.53680985603,27100,114.0,0.0052683052650020655,Employee,Not avail.,6454.241023731516,2,03NOV2012 - 00:00:00,0
6532,63026.24541095695,22300,71.0,0.0049833923152853826,Worker,Not avail.,8787.527593200228,1,13AUG2017 - 00:00:00,0
6533,16718.906891241902,18400,109.0,0.010096792843434637,Employee,Separated,7016.35488993021,1,14MAY2011 - 00:00:00,0
6534,11391.996972861076,21500,25.0,0.0754915930937096,Student,Single,7417.433101326618,2,Not avail.,0
6535,25063.41565289608,19400,60.0,0.012900609310845152,Worker,Separated,8701.043640027663,2,05JUN2014 - 00:00:00,0
6536,28938.386880030845,14100,71.0,0.006862564596951127,Worker,Single,7777.85692534426,1,13JAN2013 - 00:00:00,
6537,17713.368196988886,Not avail.,27.0,0.03199090429131343,Student,Separated,6578.154037371522,2,07JUL2011 - 00:00:00,1
6538,21932.415541402326,20200,88.0,0.010466036178830202,Employee,,7637.413884788484,2,16OCT2011 - 00:00:00,0
6539,Not avail.,33400,100.0,0.010869040336102151,Employee,Divorced,9189.66671054506,1,15DEC2010 - 00:00:00,0
6540,30858.314363856243,22900,40.0,0.018552536384507066,,Married,9624.933463607462,2,17OCT2013 - 00:00:00,0
6541,7752.35610243402,7200,63.0,0.014742061997104573,Worker,Separated,9401.50802344265,1,09JAN2015 - 00:00:00,1
6542,26748.81706490405,17100,85.0,0.007520948313343924,Employee,Single,9182.722376907077,2,23FEB2013 - 00:00:00,0
6543,15238.102770511621,21000,62.0,0.022227811593108358,Worker,Single,9538.06195390442,1,30DEC2013 - 00:00:00,0
6544,38249.38015188222,30200,112.0,0.007049600701296286,Employee,Divorced,8545.73948264169,1,,0
6545,5259.569336288805,5100,76.0,0.012758699214191701,Not avail.,Divorced,7499.312672187264,1,16APR2018 - 00:00:00,0
6546,28992.712156467835,36000,40.0,0.031042283838189442,Worker,Single,7157.213408937426,1,21NOV2017 - 00:00:00,1
6547,16264.283675413157,15700,125.0,0.007722442777475068,Employee,Divorced,10364.940016228313,2,28JUN2011 - 00:00:00,0
6548,43719.54097560883,36000,Not avail.,0.008854090540646575,Employee,Single,9794.223120839637,1,15OCT2016 - 00:00:00,0
6549,38807.742399748924,31900,70.0,0.011742870302015663,Worker,Living together,6868.820523151395,2,11AUG2010 - 00:00:00,0
6550,31341.525101147967,15800,71.0,0.0071003312873072245,Worker,Living together,10825.304206958543,1,14JUN2008 - 00:00:00,0
6551,Not avail.,27700,72.0,0.025002151952367293,Worker,Separated,6959.714677921667,1,Not avail.,1
6552,41789.47683531704,17300,99.0,0.004181614319703388,Employee,Single,6746.304335061877,1,13JAN2008 - 00:00:00,0
6553,16540.430910953604,17300,32.0,0.03268506140562401,Worker,Single,9028.137277432677,1,,0
6554,35356.998521706875,18000,115.0,0.004426895541892243,Employee,Married,10287.789083840551,2,22JUN2018 - 00:00:00,0
6555,12583.18959826804,8500,Not avail.,0.009650062925642076,Worker,Separated,9374.960749297761,1,26APR2018 - 00:00:00,0
6556,34537.25274150841,24200,55.0,0.012739866812602276,Worker,Living together,8188.272258609536,2,08OCT2018 - 00:00:00,0
6557,32893.547666028986,,22.0,0.035375824324298,Student,Living together,6203.422371358424,2,11APR2009 - 00:00:00,0
6558,15782.967918412563,10700,36.0,0.018831833388920464,Worker,Divorced,13227.519100180296,1,12NOV2014 - 00:00:00,0
6559,34397.24458455508,11400,55.0,0.0060258526453539265,Worker,Single,6162.92358459266,,03MAR2011 - 00:00:00,0
6560,Not avail.,25700,27.0,0.040844852561435926,Student,Single,8822.64422410763,1,11OCT2017 - 00:00:00,0
6561,5874.047095534825,11900,32.0,0.06330814069956674,3,Separated,7667.308169739962,2,03JUL2015 - 00:00:00,1
6562,,14300,70.0,0.0061877870524619785,Worker,,10289.260663891026,2,30JUL2012 - 00:00:00,0
6563,13488.193858776362,22100,45.0,0.03641044281044047,Worker,Single,9485.404596305933,1,Not avail.,1
6564,19798.167975629196,36400,29.0,0.06339841218329766,Student,Living together,6222.364419768943,1,26JAN2013 - 00:00:00,1
6565,22508.696988906104,11300,57.0,0.008807511786790562,Worker,Separated,6767.250918072319,Not avail.,10JUN2013 - 00:00:00,1
6566,22638.893124943366,21400,32.0,0.029539871773288075,Student,Single,7014.772427234925,1,30OCT2009 - 00:00:00,0
6567,24351.24491422332,22200,57.0,0.015993994786814313,Worker,Divorced,9520.591962535565,1,21DEC2013 - 00:00:00,0
6568,,22700,23.0,0.0823640893160654,Student,Single,12176.185856138027,1,10MAR2012 - 00:00:00,
6569,37845.92795156644,23500,109.0,,Employee,Single,8110.317538483438,1,13JUL2016 - 00:00:00,0
6570,27567.371359677807,27400,81.0,0.012270723984697869,Employee,Separated,10731.909851098048,1,09JUN2016 - 00:00:00,0
6571,34247.89718892833,7500,72.0,Not avail.,Worker,Living together,8102.86692263278,1,04DEC2012 - 00:00:00,0
6572,29284.381789148734,18200,139.0,Not avail.,Employee,Not avail.,11913.680469179359,1,22JUL2010 - 00:00:00,0
6573,33527.89335258049,30200,55.0,0.016377137188926548,Worker,Single,7611.845554795038,1,25AUG2010 - 00:00:00,0
6574,33359.03972088135,31700,52.0,0.01827436849849701,Worker,Single,8999.870983179877,1,01NOV2016 - 00:00:00,
6575,24744.0997866868,25600,45.0,0.02299089050695517,Worker,Separated,11076.92857221543,1,26JUN2017 - 00:00:00,0
6576,52142.50431979525,25500,70.0,0.00698634864277928,Worker,Married,8241.843514461933,2,07JUN2012 - 00:00:00,0
6577,21238.07556457902,16700,85.0,0.009250865862958358,Student,Divorced,6618.107777041711,1,,0
6578,41392.62183367321,19300,89.0,0.005238951363256177,Employee,Living together,10394.702134481471,2,04MAY2018 - 00:00:00,0
6579,15987.010019296034,22700,80.0,0.017748784773232697,Employee,Single,7019.725867410894,1,11DEC2016 - 00:00:00,0
6580,34740.80916120476,31600,19.0,0.047873320595943375,Student,Living together,9398.49100496649,1,23NOV2011 - 00:00:00,0
6581,15663.565146626237,12400,47.0,0.0168435336888083,Worker,Separated,9660.11412508346,1,01DEC2009 - 00:00:00,0
6582,40567.18628096343,27600,90.0,0.00755947589124694,Employee,Married,7170.63460210304,2,24MAY2018 - 00:00:00,Not avail.
6583,14797.707688262139,24900,63.0,0.02670941361759745,Worker,Separated,9538.47761212238,2,18OCT2014 - 00:00:00,0
6584,21265.467471114025,25700,29.0,0.04167352059180004,Student,Divorced,6372.403480085361,1,27JUN2018 - 00:00:00,1
6585,5747.891027959653,11300,,0.029342364981783425,Worker,Divorced,7949.687287068665,2,05AUG2010 - 00:00:00,1
6586,5154.4256033062575,10900,74.0,0.028576859699520125,Worker,Separated,8496.526884376557,2,13MAR2011 - 00:00:00,1
6587,17078.611874973278,20800,38.0,0.03204993620440174,Worker,Divorced,,,16OCT2009 - 00:00:00,
6588,39447.82532559407,33300,,0.035173041569411395,Student,Single,8986.949655550558,2,04MAR2018 - 00:00:00,0
6589,23560.544143869,8700,99.0,0.0037299133391049447,Employee,Single,10527.385046337924,2,20SEP2008 - 00:00:00,0
6590,14866.751009926546,22400,,0.035874235936098356,Worker,Divorced,8165.920370206597,1,04SEP2015 - 00:00:00,0
6591,30455.039341643955,19400,,0.014155657665548096,Worker,Living together,9641.58686620147,2,30AUG2008 - 00:00:00,0
6592,53751.493586712706,11800,135.0,0.0016261391372576555,Employee,Living together,9003.908574236184,1,16MAY2012 - 00:00:00,0
6593,20379.272810332255,20100,Not avail.,0.01408994618283319,Worker,Divorced,6511.554116514801,2,29DEC2014 - 00:00:00,1
6594,13057.40596805763,20900,72.0,0.022230891686134683,Not avail.,Single,8143.9096862449705,1,07JAN2015 - 00:00:00,1
6595,39732.67939430291,17100,104.0,0.004138232795512221,Employee,Married,6415.793978189244,2,16MAR2008 - 00:00:00,0
6596,8766.581646309745,25500,43.0,0.06764589434509904,1,Single,7518.564217777886,1,22MAY2012 - 00:00:00,1
6597,17509.44944746588,,39.0,0.041442823648921,Worker,Divorced,7782.654320237783,1,13FEB2016 - 00:00:00,0
6598,24860.450359700397,11700,45.0,,Worker,Living together,Not avail.,1,29JUL2008 - 00:00:00,0
6599,29926.696734747606,20100,102.0,0.006584716825783469,Employee,Divorced,9568.807816763783,,22MAR2014 - 00:00:00,0
6600,14260.444137922419,12400,47.0,0.018500811383037295,1,Single,8052.778605314199,1,11NOV2015 - 00:00:00,0
6601,10760.949415869147,14000,61.0,0.021327876180038192,Worker,Divorced,7196.872223953511,1,12NOV2009 - 00:00:00,Not avail.
6602,19694.036368489727,20300,29.0,0.03554375481503596,Student,Single,11248.017086822087,1,26APR2017 - 00:00:00,0
